id,lon,lat
4994125292,91.6950001,26.2017943
6709388888,91.78479899999999,26.1711463
4978956300,91.777119,26.130199299999997
4978886864,91.8069345,26.157363999999998
4978929508,91.7617645,26.125378899999998
4722087914,91.8026543,26.1312525
4890613298,91.7437094,26.150531299999997
4974537508,91.8132248,26.132711999999998
7087401869,91.7348877,26.1382853
1359542799,91.69860969999999,26.1921708
4213421995,91.792063,26.1232975
4976870492,91.6627721,26.166178799999997
4978881937,91.81643,26.1602627
4978922817,91.77170629999999,26.112161399999998
4978972307,91.8164778,26.1758378
2666919821,91.6774836,26.1390089
1364513424,91.7018185,26.1496058
4978331252,91.800816,26.184784099999998
1364608030,91.8001192,26.150184099999997
4978331391,91.80013009999999,26.184309199999998
4890613454,91.76977509999999,26.134538499999998
7193321942,91.7521074,26.1737352
4972478811,91.67899469999999,26.143637899999998
4979052104,91.7679213,26.153438899999998
8097220612,91.79083039999999,26.137669199999998
4890808013,91.762965,26.1252265
4976494477,91.7859635,26.1493507
4978331045,91.7997654,26.1853502
4976600341,91.7225168,26.1957038
4976555521,91.7817366,26.1607022
4977090544,91.76201449999999,26.1921516
6876978565,91.7566873,26.1871267
5049675203,91.6754199,26.1416453
4978933463,91.7749357,26.116694
4978331309,91.7923249,26.1856041
4977089753,91.77445929999999,26.1866102
4976867113,91.6593711,26.141888899999998
4972478561,91.704481,26.1368607
4978330253,91.81234769999999,26.1868284
4975237220,91.8353307,26.1313936
4976867121,91.66140159999999,26.1436577
5498866271,91.742769,26.1141725
4976749365,91.8224607,26.1157343
5444939369,91.7984967,26.121408499999998
566696628,91.79981959999999,26.1056591
4983825310,91.7829605,26.194457999999997
4972481592,91.6829388,26.164281499999998
4972482301,91.7249064,26.166458799999997
6016305561,91.7911913,26.1117223
4972481072,91.6774243,26.1620866
5443280748,91.7565351,26.1797556
4974640756,91.82648739999999,26.1380564
4978928461,91.78593099999999,26.1206195
4979033470,91.7697376,26.1482006
6709433445,91.82439029999999,26.142862599999997
4978932393,91.7742652,26.1160823
4979104869,91.7825938,26.1742092
4993918427,91.7147899,26.1907179
4978918624,91.7910021,26.1192925
4978968459,91.7636758,26.135458399999997
6707509990,91.75393129999999,26.1397276
4976868156,91.6612944,26.154456099999997
4983813977,91.7966132,26.197172899999998
4972480786,91.68537549999999,26.1606381
4983821335,91.7953928,26.2026866
5592600406,91.72419479999999,26.135132499999997
4972480072,91.73547289999999,26.1556255
4978948263,91.7717624,26.131421099999997
4977089694,91.7732044,26.1845209
7726116013,91.8118406,26.143057799999998
4976868443,91.6623846,26.156000499999998
4978912949,91.7895108,26.113216299999998
4993918463,91.7177895,26.190590399999998
6723089730,91.685345,26.152394599999997
4978332967,91.7693221,26.185196599999998
4978985267,91.81203769999999,26.1745459
4978914049,91.8232676,26.172699299999998
5592523840,91.7384927,26.1265932
5592421104,91.70083489999999,26.124348299999998
1364608137,91.74820749999999,26.1393363
4925820719,91.7084514,26.1116112
6877339654,91.7814161,26.1217923
4972479207,91.7471396,26.147354399999998
4979424122,91.6717096,26.158846999999998
4978940262,91.7659742,26.1271514
4979076686,91.7933947,26.1749592
4972479155,91.67760729999999,26.146081799999997
653107363,91.7447475,26.1871558
4979080171,91.7947114,26.1786715
4983809638,91.7956421,26.194035099999997
4978902774,91.80044889999999,26.1576192
7053638111,91.74829779999999,26.1750376
6722631317,91.73755229999999,26.162107499999998
5622971340,91.7690934,26.166893599999998
4979119921,91.77071199999999,26.1656478
6880412591,91.68321759999999,26.1578479
4978332169,91.7867285,26.1890231
4978331679,91.78944299999999,26.186658599999998
4979159567,91.7596258,26.182223
4979145401,91.7670627,26.180593599999998
4890746514,91.8327963,26.1589481
4978932050,91.78215089999999,26.1282969
4978953780,91.7599893,26.1352434
4892883424,91.7253819,26.1332298
7070992016,91.7557257,26.1831769
7107907856,91.7961809,26.1788419
4890614357,91.7756465,26.1369682
2666947932,91.78604209999999,26.1853123
4979031448,91.7800347,26.1526955
4890746712,91.827287,26.1582175
5439920645,91.7989094,26.1234696
4890808294,91.7703921,26.130230599999997
4979123458,91.77569609999999,26.1664508
5049756269,91.6720271,26.1337446
4978882808,91.8116739,26.157994799999997
4978908048,91.8245244,26.168717299999997
5049756729,91.6662348,26.129138899999997
4977090611,91.7593819,26.1894091
6709524690,91.7112386,26.1636354
4972480755,91.67842189999999,26.160423599999998
4978946997,91.7734873,26.128701399999997
1359543308,91.691582,26.191406399999998
4890746689,91.83105289999999,26.142503899999998
3736224228,91.8110117,26.1298492
4977090145,91.7605332,26.185163799999998
4976600880,91.6883577,26.195537599999998
4071082862,91.7763234,26.178232899999998
4890779433,91.7869011,26.151517199999997
1364513220,91.6884264,26.1501515
4983814004,91.7929176,26.1949202
5592600675,91.7284887,26.1484322
6970851567,91.72765369999999,26.140591999999998
4977167808,91.8038796,26.113287399999997
4974676400,91.82427159999999,26.1550135
4978956306,91.7769742,26.1329589
7559783836,91.77149179999999,26.160929499999998
4976600955,91.6736109,26.2004991
4978982942,91.8078206,26.170346799999997
4979018378,91.78063809999999,26.1496356
4983825333,91.7862341,26.1931653
4972479332,91.6749899,26.1477528
6016305549,91.80061789999999,26.1123828
4976870623,91.6675168,26.169144
4892939002,91.79555649999999,26.1225196
4975191096,91.8318063,26.1179661
4890746620,91.81793119999999,26.1331264
4978330171,91.82249039999999,26.190875499999997
6880058742,91.7242145,26.1705817
4979110466,91.780571,26.1749212
4976595666,91.7147524,26.204553999999998
4978888337,91.8073744,26.161504899999997
4976509478,91.8081626,26.1396429
4969275754,91.7558068,26.1855093
653997426,91.7548642,26.1453857
4978932058,91.7766171,26.1194554
4978961035,91.7851657,26.1402261
4890745880,91.8099117,26.149630799999997
4892939079,91.78524949999999,26.113614899999998
4979072530,91.79923649999999,26.1738206
4976600739,91.71510819999999,26.200491799999998
7106798861,91.81136819999999,26.180772299999997
1380069731,91.73023649999999,26.200982399999997
4976531974,91.81072619999999,26.1505537
4974677884,91.82350029999999,26.1600929
4979135560,91.7642029,26.1777391
4976690171,91.81407759999999,26.1226435
4977284849,91.7521196,26.1088073
6709695321,91.7147255,26.1156313
4993947065,91.71358149999999,26.1901685
8096786679,91.79064369999999,26.1426578
4979423816,91.67392369999999,26.156978799999997
2686165212,91.7704594,26.1752272
4974642093,91.83241,26.135122499999998
653107301,91.7530663,26.180844999999998
4925912293,91.6840795,26.118330999999998
6176266344,91.7183652,26.1288236
4976867027,91.6615116,26.141416099999997
4976589335,91.806539,26.130076799999998
5592521017,91.7331875,26.122756
7053658287,91.73528329999999,26.1446275
4976694456,91.8072558,26.120213099999997
4983828024,91.78262579999999,26.193741499999998
4979122921,91.7596621,26.1596026
7972710470,91.7797666,26.1443813
7193277391,91.7499885,26.162008
4983827037,91.7838247,26.1929978
6968196646,91.83566669999999,26.165555899999998
2686216866,91.7708193,26.1769321
3968667517,91.7041757,26.153844
653107219,91.7360035,26.148125999999998
4978330716,91.8135344,26.1912664
4978332358,91.7842233,26.189076
4212469237,91.7941657,26.1243221
4979123989,91.7577857,26.161201499999997
4979036005,91.7755049,26.156796999999997
4977090275,91.767563,26.188378
4892939106,91.7881855,26.112654499999998
4976600322,91.7318401,26.2027631
4994030184,91.7418136,26.205746599999998
4978949289,91.7602909,26.1274348
4983830944,91.7676886,26.194259
4972479807,91.73707089999999,26.151760499999998
4978976803,91.7725025,26.14325
4978952519,91.78726189999999,26.1319311
4890704117,91.74794469999999,26.1393532
7085657036,91.74456239999999,26.1209278
4978912952,91.7949016,26.1195453
5592523400,91.7289421,26.121345899999998
4969276054,91.75414789999999,26.1931811
4976555525,91.7836464,26.161691599999997
4978333219,91.7582822,26.1888358
4978924388,91.7636114,26.115046699999997
4976710615,91.80424099999999,26.104063999999997
1380069890,91.6966861,26.119535499999998
1364513193,91.6871682,26.150819199999997
4979115906,91.780731,26.1602453
7107930994,91.8021483,26.1785142
4976867972,91.6679059,26.154709
653096879,91.80060139999999,26.1729476
4978929102,91.7859505,26.123739699999998
7058887771,91.7383155,26.1502809
4978332948,91.77188369999999,26.1857199
4976572438,91.7949893,26.1380126
4978333014,91.7611019,26.1836561
4994313154,91.6688034,26.194419099999998
4976867198,91.66631,26.1460366
7071555101,91.73757429999999,26.1548181
4979001698,91.7794315,26.1442983
5444939348,91.8046037,26.122946
6968095999,91.73467289999999,26.1711167
4972481327,91.6822997,26.163118599999997
4978976945,91.81227,26.178908099999997
4979033461,91.7737028,26.1544532
6706451167,91.77552899999999,26.1789131
4979133624,91.7727175,26.1820842
6975490750,91.7509474,26.1264619
1359194592,91.7979182,26.1260646
4978979609,91.8093675,26.1738328
4979095549,91.79569359999999,26.1721112
4976870651,91.6617716,26.166799899999997
653107220,91.7374652,26.1477841
4978959555,91.77971,26.138174499999998
4977206339,91.76147309999999,26.1044445
4978330262,91.81218799999999,26.1857428
4978332017,91.7818952,26.1864104
6722818815,91.72655519999999,26.148262499999998
4976532239,91.80794639999999,26.1499074
4976732238,91.8088963,26.114724799999998
2666919938,91.7605803,26.1669369
1364513924,91.7045164,26.1550673
4972480947,91.6866697,26.161134399999998
8088621323,91.80161989999999,26.1367642
4890808129,91.77387619999999,26.1163255
4978945975,91.77542919999999,26.136436
4983823932,91.7850582,26.1973871
2328418156,91.6856464,26.122671699999998
6975490737,91.78262289999999,26.158016399999998
4979085334,91.8024954,26.1782714
4979260833,91.76423059999999,26.1855112
4979101311,91.78110009999999,26.168759899999998
4979002441,91.7785656,26.1524388
4993947034,91.71516919999999,26.198161
4976868013,91.6661464,26.155032799999997
4977206385,91.7708092,26.106820199999998
4890808001,91.7964604,26.118100499999997
4079922145,91.8082324,26.1314147
4978933417,91.78732939999999,26.137141699999997
7106820222,91.80900869999999,26.1836099
7110813239,91.74922269999999,26.182518599999998
4976531986,91.8094074,26.1469034
7071365132,91.728791,26.1429252
5445097428,91.7787276,26.164595
4976600919,91.6843519,26.192888399999998
4890613297,91.7441654,26.150565
4978928790,91.7816404,26.122820299999997
4976867982,91.6674366,26.155868299999998
4976478635,91.7859658,26.160879599999998
4978329837,91.8345483,26.185623699999997
5439495974,91.7934317,26.1418981
4071082861,91.77744799999999,26.1782324
4976867042,91.6684451,26.137999299999997
4977090137,91.7626545,26.1863298
4978330448,91.8149705,26.180354299999998
4979135535,91.7714936,26.1755613
4974642060,91.82914389999999,26.1461674
7113122623,91.7774264,26.1837219
4976710000,91.7985958,26.1085994
3736222177,91.81574739999999,26.1254776
4978976890,91.7730584,26.1410409
4976478330,91.7882697,26.157056299999997
6163721169,91.7676494,26.1387905
4979078348,91.7905586,26.1768547
4979124007,91.7584012,26.1637973
5622971365,91.7756161,26.1782287
4978956299,91.7772665,26.130344899999997
7122787796,91.6686788,26.1393362
2686165193,91.77185419999999,26.179353
1364513185,91.6914638,26.1527495
4977089857,91.76752139999999,26.1861468
4979126961,91.7777991,26.169772199999997
4213420878,91.7890862,26.1204792
4976683097,91.80853599999999,26.119125099999998
4977089681,91.77335699999999,26.1877119
4976867166,91.6656019,26.1440767
4978943252,91.777119,26.127177099999997
653097021,91.78917779999999,26.1842731
4976589327,91.80497539999999,26.129710799999998
4972479543,91.74486279999999,26.148927099999998
4892938997,91.7935476,26.1224763
4978332969,91.7680883,26.1848307
4978331292,91.795844,26.1842418
6340536428,91.8025474,26.1231448
6975404310,91.8124115,26.1264619
4977089734,91.77273,26.1885348
2283874704,91.7854253,26.119518
4994016478,91.7257097,26.2003371
7107928545,91.7958594,26.178245099999998
4977091364,91.7658064,26.1954408
4976668152,91.8068327,26.1249914
4972479778,91.6720354,26.1507982
6970585015,91.75124029999999,26.177817899999997
4979113202,91.7763896,26.181742399999997
6876908100,91.7808419,26.1816942
4974642074,91.827478,26.1329499
4890808207,91.7743564,26.123899599999998
4983809463,91.795307,26.1968408
4979027288,91.7771789,26.145368599999998
5498112583,91.780013,26.166065999999997
6722777893,91.82748289999999,26.132892299999998
5498628628,91.7776432,26.1290628
4977285007,91.7813506,26.1073074
4976732627,91.8133132,26.1088579
2728008679,91.8036049,26.135123099999998
4978941457,91.7756921,26.1248243
6723110387,91.74237099999999,26.1386585
7087206320,91.7197748,26.164722299999998
6876773391,91.77981199999999,26.120935
1364608076,91.8004196,26.1500995
3736222180,91.81649089999999,26.126219499999998
4978908141,91.8248624,26.1669022
4979000526,91.8044347,26.1756212
4972481772,91.6975677,26.164845999999997
5439805227,91.8049388,26.1258703
4976466180,91.80306019999999,26.1375285
4976690174,91.8147832,26.1242141
5498861906,91.838944,26.172833699999998
7561492808,91.77686419999999,26.1563336
4983813959,91.79802939999999,26.1980225
4979137006,91.7704299,26.1762357
5592432527,91.73024199999999,26.1108914
4979047764,91.76496859999999,26.1460457
4976662801,91.8108127,26.126433
6477001983,91.7701694,26.108759799999998
7113115884,91.7796216,26.1838108
4978922293,91.7812711,26.1174936
4978958215,91.77225779999999,26.1349458
4976869620,91.66085939999999,26.158686499999998
4983808483,91.8063282,26.1963667
4979124113,91.76197259999999,26.1700943
6160742115,91.78757639999999,26.1272424
4978333012,91.7586362,26.1831362
566697691,91.7865932,26.1441089
5592600415,91.72528899999999,26.1326897
4978331090,91.8002911,26.1863563
4890746670,91.8288857,26.1366238
4892731328,91.7528719,26.111795299999997
4983804952,91.803249,26.205790999999998
4976572489,91.7980098,26.1331959
7193443515,91.7744889,26.196942099999998
4976541530,91.8040303,26.140089999999997
8096786680,91.7898014,26.1437556
5254025717,91.71896129999999,26.1634277
4978941460,91.7717868,26.1243379
7087462600,91.81220069999999,26.1421308
4978331662,91.79078129999999,26.185874899999998
7085684074,91.7055134,26.163132299999997
4977091429,91.78281469999999,26.2009328
4978330472,91.808095,26.1813188
5255411442,91.77493079999999,26.183497799999998
4979153473,91.7585072,26.1763096
6970498561,91.7035489,26.1577496
653107222,91.7086039,26.1158319
4976494494,91.7934542,26.148595099999998
4978332642,91.7835472,26.190272699999998
4972478346,91.6939647,26.1308135
4972480816,91.6901231,26.1608232
6968096001,91.7344236,26.171947799999998
5445030328,91.8024971,26.1231501
4977167994,91.78990259999999,26.109887999999998
4978880375,91.8075997,26.157378299999998
6880657890,91.725111,26.116576
5592600185,91.7582248,26.1342078
5517064111,91.7165562,26.169361499999997
4890702044,91.76555069999999,26.136368599999997
4972467624,91.7257657,26.104149099999997
1364340962,91.78303079999999,26.1809777
4978976441,91.7716643,26.1410903
566696017,91.797427,26.109219799999998
4979457309,91.7457372,26.1823561
3736219167,91.811601,26.1231121
4213422010,91.7891997,26.125269799999998
4976515373,91.7992263,26.1390146
4972479882,91.7396598,26.1527562
4978330104,91.8246059,26.1816487
4993886433,91.6732291,26.183546
4994030121,91.7217489,26.1939207
6709473343,91.7758262,26.158453899999998
4978332993,91.76408649999999,26.1838968
1359542831,91.6957389,26.188039699999997
4890808099,91.76601509999999,26.1065537
4723501286,91.7946504,26.1308495
4978914060,91.82042059999999,26.175491599999997
5439719991,91.79876639999999,26.1232626
4993918564,91.7177403,26.1854955
4974676407,91.82655229999999,26.1546688
6016305559,91.7960591,26.111793499999997
6160742101,91.7863541,26.1180733
6707448063,91.7524534,26.1911515
1359194484,91.7492498,26.1737503
4979123494,91.7741901,26.168816
5622971342,91.7852791,26.149977699999997
4890614253,91.7703196,26.1432647
4976662752,91.80020479999999,26.1103886
4974703747,91.8165952,26.1578938
6102432792,91.7877831,26.1476226
4978913611,91.79701519999999,26.1170446
4892665970,91.8135408,26.134203799999998
4976867188,91.6679569,26.1435951
8096786697,91.7897483,26.143848
7079455116,91.7541353,26.1773042
7193295213,91.7913334,26.158614699999998
6880360712,91.7506446,26.168331499999997
4974676408,91.8248334,26.1553245
4573850723,91.7804087,26.163722699999997
4974677798,91.8266879,26.1608432
5517162913,91.74122349999999,26.1884519
6975529302,91.74197559999999,26.1419721
1364513006,91.6965117,26.151914299999998
4978974641,91.7717278,26.1395278
653097002,91.8031759,26.182050999999998
4978967221,91.77537559999999,26.139128099999997
4976478212,91.8020925,26.147820799999998
4983813988,91.7931505,26.1960803
4994030141,91.7178055,26.1905519
4972481338,91.74149779999999,26.1631537
4974642142,91.83373449999999,26.145889
6180987955,91.7779837,26.1443883
7561420531,91.7605323,26.166757699999998
4890614335,91.7823708,26.1392123
4976747170,91.8188059,26.1131341
4976668144,91.81256669999999,26.1259426
5444939356,91.799308,26.1233798
4976732650,91.80948149999999,26.1119089
1364513223,91.69806439999999,26.14744
7193307709,91.7464923,26.1673454
4978329886,91.83139399999999,26.182850799999997
4979116540,91.7830784,26.149967399999998
5789125667,91.8095397,26.1911235
4992470250,91.667013,26.1936999
5592523369,91.7361985,26.121557499999998
4976516900,91.8018767,26.1469703
1364513863,91.6932681,26.150118799999998
4978890155,91.807937,26.159817999999998
4979113026,91.7772684,26.1824791
4993918580,91.72105529999999,26.192357299999998
7113122652,91.7749254,26.1834368
4972482233,91.72366099999999,26.1660778
4976870670,91.6575069,26.1681384
4978946952,91.7701161,26.1293009
653107305,91.7476451,26.180547699999998
4977284845,91.751965,26.1066379
4978331116,91.80054349999999,26.1894536
4978333150,91.7578637,26.1831458
4983811640,91.7826678,26.193817
7192928127,91.795864,26.128655199999997
4979030275,91.7750779,26.1520481
4978996435,91.81188329999999,26.1768945
4969276044,91.7532782,26.191371999999998
4978902174,91.7921186,26.154489299999998
4978330061,91.8248423,26.1850095
653996531,91.7623054,26.13245
4978973004,91.76883099999999,26.138824699999997
6876741671,91.780909,26.120831499999998
4994030134,91.7182047,26.1904893
4983821389,91.7909081,26.2040896
2666919872,91.6807019,26.1518996
4975237247,91.8357296,26.1273746
4978928807,91.7814132,26.1242788
4978955236,91.7893465,26.140443599999998
4974870391,91.8373733,26.159642899999998
4983829505,91.777513,26.1943861
4978954380,91.78792519999999,26.1371069
4976732257,91.8087075,26.1091165
4983831348,91.774142,26.1919966
6876773394,91.7802143,26.1218453
6975645614,91.73814759999999,26.1770784
4978928772,91.7845756,26.1221367
4979024839,91.7771758,26.1480894
4978974639,91.76669609999999,26.1387874
4976600810,91.69941759999999,26.192090999999998
4978932998,91.7775001,26.122368299999998
4978974647,91.7696577,26.1411467
4976541535,91.8057681,26.140536899999997
4979048028,91.760323,26.1439293
566644059,91.6737261,26.1520852
6205648661,91.6724998,26.1592624
4972482081,91.68137829999999,26.165778399999997
1364340571,91.7820308,26.176979799999998
5789590002,91.7771698,26.1347541
6880057196,91.7504257,26.1843377
4976646796,91.8003883,26.1156503
566642635,91.6575009,26.1125838
4978331003,91.80142029999999,26.1912013
4978331248,91.7971436,26.185888499999997
4976478205,91.8045897,26.1498016
4974707456,91.81527,26.1488451
5504638936,91.78248599999999,26.1204662
4978967808,91.7766899,26.1433514
4979121454,91.77716199999999,26.1649185
7193032765,91.7941199,26.1426722
566686299,91.7265635,26.1143002
4979112292,91.7788652,26.1756006
4977091759,91.7576808,26.195143899999998
4978880576,91.82131919999999,26.162008
4978330164,91.8227371,26.1907744
2319238862,91.6930728,26.1576702
4976595357,91.8010925,26.117997
4978947863,91.7688364,26.1323521
4976736695,91.799476,26.104162499999997
2328418200,91.6733883,26.134120199999998
4974677828,91.8297963,26.1626954
4975100707,91.8212338,26.1315611
4979149949,91.7603336,26.175235999999998
6414070067,91.6957686,26.189630899999997
4983811714,91.77983329999999,26.1920249
4976870718,91.66627299999999,26.1866153
4978330431,91.81311099999999,26.1845374
4978331959,91.783762,26.1847641
4979128502,91.7674964,26.1690906
6880798204,91.72019449999999,26.1624943
4978332059,91.779921,26.1887981
4993918479,91.7091978,26.1875096
7081660369,91.6766864,26.147759999999998
3736220230,91.8090289,26.1258733
8096786698,91.79826399999999,26.1392375
5439496674,91.8200121,26.1425509
4890808076,91.7689705,26.1130477
4979122551,91.7694453,26.179824
4972481160,91.68611489999999,26.1627762
1364340742,91.7821321,26.1834562
4976509479,91.8096138,26.1399975
653107247,91.7183214,26.122581
4978331107,91.8019728,26.185278
4974640760,91.8243502,26.1388426
4974677751,91.8197634,26.153357699999997
4975237267,91.8389351,26.126503099999997
4975137594,91.81761089999999,26.1390392
4972483351,91.7531685,26.173828699999998
7972710468,91.7860192,26.147605
4978975290,91.7707112,26.1394314
5443280777,91.7868105,26.145060899999997
4979005931,91.8047029,26.172920299999998
4979018400,91.781019,26.1498138
7193082900,91.8159319,26.191467199999998
6709827872,91.73061489999999,26.1123059
4890704126,91.7488942,26.1441123
4978928805,91.78587429999999,26.1234505
4978331728,91.7976156,26.1900123
1299590408,91.8320555,26.133235199999998
4979087494,91.7881563,26.1770727
4976678705,91.8118418,26.1240724
4978332210,91.7894165,26.1902111
6170026543,91.7550924,26.1333159
4972480335,91.7522571,26.1589232
4972481527,91.6866938,26.1638135
1364340552,91.7805078,26.1800839
4979256079,91.76293129999999,26.1862297
4978888217,91.8067789,26.161644499999998
1364534640,91.75157689999999,26.189730599999997
4976478189,91.8015411,26.1469156
8088613871,91.785288,26.149842399999997
4890702073,91.7646924,26.1414083
4978945990,91.7725432,26.135034599999997
4976516901,91.8047666,26.1462567
6715305172,91.79288849999999,26.2009354
4974677860,91.8271783,26.156509
4979128942,91.7633905,26.1727825
4979076628,91.7941335,26.1744736
4071082855,91.777396,26.1778901
4977089880,91.7731031,26.191235
4976466214,91.8044135,26.1442603
4977089783,91.7688733,26.185613399999998
4976870470,91.6583143,26.1664532
4978956480,91.7803162,26.134119499999997
7071430601,91.7900366,26.157366399999997
1364340236,91.7737291,26.1674065
7113115798,91.8031678,26.1819635
4978918632,91.7935133,26.1191659
6132668189,91.7607185,26.1328054
4972478984,91.69699159999999,26.145093799999998
4977167941,91.7952147,26.1148709
2686216960,91.7732035,26.176279299999997
3736222196,91.81814969999999,26.127777599999998
5592421247,91.72692909999999,26.1288882
4725342627,91.7857904,26.1332134
5592523322,91.73406589999999,26.1210764
1364513267,91.68648019999999,26.1498919
5498694676,91.6702045,26.1497565
6709406153,91.6842605,26.1691777
4978886539,91.80736519999999,26.160775899999997
3897088532,91.8208949,26.119104099999998
4978330556,91.8033748,26.1840995
4972480017,91.738322,26.1547013
4978999651,91.8070765,26.1743772
6868824387,91.7501494,26.1717889
4979045422,91.7637865,26.1474522
1364340580,91.7812359,26.1782979
5255323784,91.767535,26.165806999999997
566709059,91.7197309,26.1970492
4892666173,91.784015,26.1589457
4978936515,91.7874538,26.1428267
7559847377,91.7735636,26.160530899999998
4974870395,91.8372754,26.154042399999998
7113122608,91.7859316,26.183632199999998
4979098266,91.7917746,26.1714375
4978990720,91.8154531,26.1786861
4977089761,91.77148439999999,26.1865548
4994030146,91.72079529999999,26.1931574
5445030321,91.80017389999999,26.1233446
4978333009,91.7593443,26.182972499999998
6975413283,91.79515769999999,26.1258789
4974707465,91.8142048,26.150032799999998
4978331111,91.80093749999999,26.187155399999998
6723018350,91.7341031,26.1678945
4972481363,91.719388,26.163312599999998
4974641947,91.817262,26.1352482
