id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,wkt
122026687,1364513729,1364513089,34.94727801923683,1,1,1,2,2,"LINESTRING(91.6924570 26.1492770, 91.6922510 26.1495307)"
122026687,1364513089,1364513382,59.33680410724724,1,1,1,2,2,"LINESTRING(91.6922510 26.1495307, 91.6919013 26.1499615)"
122026687,1364513382,1364513807,64.68562142380908,1,1,1,2,2,"LINESTRING(91.6919013 26.1499615, 91.6915316 26.1504385)"
122026687,1364513807,4415545031,7.999338089164537,1,1,1,2,2,"LINESTRING(91.6915316 26.1504385, 91.6914859 26.1504975)"
122026687,4415545031,1364513920,168.60926248968372,1,1,1,2,2,"LINESTRING(91.6914859 26.1504975, 91.6905220 26.1517407)"
122026687,1364513920,1364513132,120.50325908169015,1,1,1,2,2,"LINESTRING(91.6905220 26.1517407, 91.6898968 26.1525470, 91.6897986 26.1525945)"
122026687,1364513132,1364513565,39.70046283836994,1,1,1,2,2,"LINESTRING(91.6897986 26.1525945, 91.6896752 26.1529335)"
122026690,1364513661,1364513602,204.93403245909323,1,1,1,2,2,"LINESTRING(91.6931591 26.1484119, 91.6936934 26.1487206, 91.6942159 26.1491731, 91.6945813 26.1496979)"
122026690,1364513602,1364513126,79.49424637129587,1,1,1,2,2,"LINESTRING(91.6945813 26.1496979, 91.6946154 26.1497470, 91.6949779 26.1503169)"
122026691,1364514020,1364513245,59.15207938938287,1,1,1,2,2,"LINESTRING(91.7047643 26.1581725, 91.7052173 26.1578304)"
122026691,1364513245,1364513026,87.13882059574884,1,1,1,2,2,"LINESTRING(91.7052173 26.1578304, 91.7058872 26.1573292)"
122026693,1364513292,1364513917,42.653182372195175,1,1,1,2,2,"LINESTRING(91.6889722 26.1477831, 91.6888979 26.1477176, 91.6887541 26.1477012, 91.6886598 26.1477589, 91.6886305 26.1478096)"
122026693,1364513917,1364513532,56.676866136991,1,1,1,2,2,"LINESTRING(91.6886305 26.1478096, 91.6886205 26.1478911, 91.6886651 26.1480043, 91.6887124 26.1480395, 91.6888320 26.1480491, 91.6889879 26.1480146)"
122026693,1364513532,1364513462,10.953524190605831,1,1,1,2,2,"LINESTRING(91.6889879 26.1480146, 91.6890466 26.1479315)"
122026693,1364513462,1364513292,18.40415114717201,1,1,1,2,2,"LINESTRING(91.6890466 26.1479315, 91.6889974 26.1478688, 91.6889722 26.1477831)"
122026695,1364513069,1364514019,53.186456404991034,1,1,1,2,2,"LINESTRING(91.7076041 26.1560772, 91.7073948 26.1565165)"
122026696,1364513095,1364513799,140.00359529456574,1,1,1,2,2,"LINESTRING(91.7041716 26.1539101, 91.7044864 26.1539797, 91.7047736 26.1542430, 91.7052879 26.1546234)"
122026696,1364513799,1364513156,131.618741980601,1,1,1,2,2,"LINESTRING(91.7052879 26.1546234, 91.7057587 26.1547857, 91.7062119 26.1551049, 91.7063550 26.1552743)"
122026696,1364513156,1364513069,156.32004053104893,1,1,1,2,2,"LINESTRING(91.7063550 26.1552743, 91.7065676 26.1555259, 91.7069421 26.1557886, 91.7073387 26.1559836, 91.7076041 26.1560772)"
122026696,1364513069,4972480139,120.02392878314896,1,1,1,2,2,"LINESTRING(91.7076041 26.1560772, 91.7078832 26.1561757, 91.7082137 26.1564525, 91.7083900 26.1567548, 91.7084044 26.1568155)"
122026696,4972480139,4972480197,125.05281482784808,1,1,1,2,2,"LINESTRING(91.7084044 26.1568155, 91.7084560 26.1570317, 91.7084025 26.1574300, 91.7082140 26.1577816, 91.7081625 26.1578824)"
122026696,4972480197,1364513013,24.176690810333042,1,1,1,2,2,"LINESTRING(91.7081625 26.1578824, 91.7080616 26.1580798)"
122026699,1364513725,1364513640,190.68890809466438,1,1,1,2,2,"LINESTRING(91.6909824 26.1527047, 91.6911492 26.1514562, 91.6916509 26.1515249)"
122026699,1364513640,1364513064,48.64367076043194,1,1,1,2,2,"LINESTRING(91.6916509 26.1515249, 91.6921345 26.1515750)"
122026699,1364513064,1364513365,48.59695235187995,1,1,1,2,2,"LINESTRING(91.6921345 26.1515750, 91.6926184 26.1516187)"
122026700,1364513889,1364513616,91.74088076627083,1,1,1,2,2,"LINESTRING(91.6920647 26.1469780, 91.6914056 26.1464043)"
122026700,1364513616,1364513047,123.92457177329572,1,1,1,2,2,"LINESTRING(91.6914056 26.1464043, 91.6904922 26.1456513)"
122026700,1364513047,1364513326,57.996715071207674,1,1,1,2,2,"LINESTRING(91.6904922 26.1456513, 91.6900967 26.1452700)"
122026701,1364513352,1364514057,70.88148795467825,1,1,1,2,2,"LINESTRING(91.7026414 26.1528425, 91.7033256 26.1526744)"
122026703,1364513270,1364513988,48.323641707258744,1,1,1,2,2,"LINESTRING(91.6973276 26.1489140, 91.6977120 26.1491774)"
122026703,1364513988,1364513225,52.064624130279455,1,1,1,2,2,"LINESTRING(91.6977120 26.1491774, 91.6980638 26.1495224)"
122026703,1364513225,1364513347,101.96977982042108,1,1,1,2,2,"LINESTRING(91.6980638 26.1495224, 91.6987528 26.1501981)"
122026704,1364513633,1364513795,168.22165010189295,1,1,1,2,2,"LINESTRING(91.7011196 26.1491703, 91.7003631 26.1505203)"
122026705,1364513447,1364513889,73.9626703801088,1,1,1,2,2,"LINESTRING(91.6917768 26.1475901, 91.6920647 26.1469780)"
122026705,1364513889,1364513243,102.70838035442594,1,1,1,2,2,"LINESTRING(91.6920647 26.1469780, 91.6927561 26.1462953)"
122026708,1364513750,1364513681,38.00013585224165,1,1,1,2,2,"LINESTRING(91.6963209 26.1540233, 91.6966997 26.1539930)"
122026708,1364513681,5053828667,28.610246755806422,1,1,1,2,2,"LINESTRING(91.6966997 26.1539930, 91.6969857 26.1539807)"
122026709,1364513918,1364513857,169.9292617300015,1,1,1,2,2,"LINESTRING(91.7020587 26.1544531, 91.7020742 26.1550041, 91.7024824 26.1552999, 91.7030430 26.1553352)"
122026709,1364513857,1364513393,59.737353748647074,1,1,1,2,2,"LINESTRING(91.7030430 26.1553352, 91.7036401 26.1553621)"
122026712,4972479746,6723089729,74.25479730800741,1,1,1,2,2,"LINESTRING(91.6849868 26.1504638, 91.6851584 26.1504662, 91.6854615 26.1505505, 91.6857102 26.1505976)"
122026712,6723089729,1364513847,62.311503937295875,1,1,1,2,2,"LINESTRING(91.6857102 26.1505976, 91.6857405 26.1506034, 91.6860302 26.1506227, 91.6863287 26.1506645)"
122026712,1364513847,1364513138,36.28014292224394,1,1,1,2,2,"LINESTRING(91.6863287 26.1506645, 91.6866790 26.1507502)"
122026712,1364513138,1364513193,49.482575810170665,1,1,1,2,2,"LINESTRING(91.6866790 26.1507502, 91.6871682 26.1508192)"
122026712,1364513193,1364512985,169.4221575789346,1,1,1,2,2,"LINESTRING(91.6871682 26.1508192, 91.6883256 26.1519314)"
122026713,1364513503,1364513726,274.14659481659936,1,1,1,2,2,"LINESTRING(91.7004700 26.1510453, 91.7009149 26.1510345, 91.7018493 26.1514936, 91.7028624 26.1521249)"
122026714,1364513776,4415740944,71.63203336517688,1,1,1,2,2,"LINESTRING(91.7015623 26.1538179, 91.7015795 26.1544612)"
122026714,4415740944,1364513060,98.27806821827897,1,1,1,2,2,"LINESTRING(91.7015795 26.1544612, 91.7016030 26.1553438)"
122026716,1364513709,4972480171,66.17786001014711,1,1,1,2,2,"LINESTRING(91.6976515 26.1577291, 91.6982896 26.1575698)"
122026716,4972480171,1364513234,57.269860403905085,1,1,1,2,2,"LINESTRING(91.6982896 26.1575698, 91.6983941 26.1575437, 91.6988552 26.1574919)"
122026716,1364513234,1364513839,60.53758467732564,1,1,1,2,2,"LINESTRING(91.6988552 26.1574919, 91.6994564 26.1574245)"
122026716,1364513839,4972480159,69.01111524350435,1,1,1,2,2,"LINESTRING(91.6994564 26.1574245, 91.7001290 26.1572836)"
122026716,4972480159,4972480157,55.4663861508477,1,1,1,2,2,"LINESTRING(91.7001290 26.1572836, 91.7001941 26.1572700, 91.7005973 26.1572435, 91.7006800 26.1572567)"
122026716,4972480157,1364513511,247.56447877483998,1,1,1,2,2,"LINESTRING(91.7006800 26.1572567, 91.7010104 26.1573097, 91.7012612 26.1572788, 91.7019891 26.1570978, 91.7028055 26.1570934, 91.7031202 26.1571287)"
122026718,1364513342,7081828878,92.52009468966324,1,1,1,2,2,"LINESTRING(91.6921502 26.1457204, 91.6918462 26.1452584, 91.6916683 26.1450109)"
122026718,7081828878,6709861234,65.24783163647726,1,1,1,2,2,"LINESTRING(91.6916683 26.1450109, 91.6915727 26.1448780, 91.6914509 26.1449300, 91.6911889 26.1451271)"
122026718,6709861234,1364513047,90.84100779720166,1,1,1,2,2,"LINESTRING(91.6911889 26.1451271, 91.6904922 26.1456513)"
122026718,1364513047,1364513105,201.59501035619544,1,1,1,2,2,"LINESTRING(91.6904922 26.1456513, 91.6900689 26.1460822, 91.6897099 26.1467356, 91.6895876 26.1472315)"
122026720,1364513787,1364513924,131.78235732545068,1,1,1,2,2,"LINESTRING(91.7038016 26.1560179, 91.7039169 26.1556655, 91.7041884 26.1552911, 91.7045164 26.1550673)"
122026720,1364513924,1364513799,107.73014723952416,1,1,1,2,2,"LINESTRING(91.7045164 26.1550673, 91.7049241 26.1549274, 91.7052742 26.1548815, 91.7052879 26.1546234)"
122026721,1364513963,1364513065,88.84422164898155,1,1,1,2,2,"LINESTRING(91.7043647 26.1561495, 91.7044913 26.1557396, 91.7046959 26.1555419, 91.7047949 26.1554900)"
122026721,1364513065,1364513983,111.90731082363767,1,1,1,2,2,"LINESTRING(91.7047949 26.1554900, 91.7052074 26.1553582, 91.7055378 26.1553688, 91.7058509 26.1555122)"
122026721,1364513983,1364514019,193.2947993395481,1,1,1,2,2,"LINESTRING(91.7058509 26.1555122, 91.7060926 26.1557573, 91.7065135 26.1560822, 91.7069227 26.1563541, 91.7073948 26.1565165)"
122026721,1364514019,1364513340,158.64096853045498,1,1,1,2,2,"LINESTRING(91.7073948 26.1565165, 91.7077056 26.1566896, 91.7078866 26.1569721, 91.7078394 26.1572828, 91.7077257 26.1577286)"
122026724,1364513945,1364513285,31.525144077330253,1,1,1,2,2,"LINESTRING(91.6870453 26.1515349, 91.6870933 26.1512550)"
122026724,1364513285,1364513193,49.08667565722295,1,1,1,2,2,"LINESTRING(91.6870933 26.1512550, 91.6871682 26.1508192)"
122026724,1364513193,1364513764,61.39495489304665,1,1,1,2,2,"LINESTRING(91.6871682 26.1508192, 91.6872617 26.1502741)"
122026724,1364513764,1364513974,28.10292282851792,1,1,1,2,2,"LINESTRING(91.6872617 26.1502741, 91.6873046 26.1500246)"
122026724,1364513974,1364513991,90.65587355644008,1,1,1,2,2,"LINESTRING(91.6873046 26.1500246, 91.6874590 26.1492221)"
122026724,1364513991,6715032281,177.24460753072483,1,1,1,2,2,"LINESTRING(91.6874590 26.1492221, 91.6877667 26.1479469, 91.6878980 26.1478780, 91.6879919 26.1477528)"
122026724,6715032281,6715032272,94.01108004731896,1,1,1,2,2,"LINESTRING(91.6879919 26.1477528, 91.6881475 26.1476661, 91.6881770 26.1475891, 91.6881421 26.1474807, 91.6881099 26.1474302, 91.6881475 26.1473555, 91.6881850 26.1472255, 91.6882172 26.1471509, 91.6882414 26.1470690, 91.6882611 26.1470258)"
122026725,1364513424,1364513795,178.934460748477,1,1,1,2,2,"LINESTRING(91.7018185 26.1496058, 91.7012953 26.1499671, 91.7005822 26.1503071, 91.7003631 26.1505203)"
122026727,1364513915,1364513508,46.20471258073524,1,1,1,2,2,"LINESTRING(91.7048479 26.1562625, 91.7048926 26.1560963, 91.7050146 26.1559621, 91.7050862 26.1559322)"
122026727,1364513508,1364513983,97.85983940351491,1,1,1,2,2,"LINESTRING(91.7050862 26.1559322, 91.7053018 26.1558774, 91.7054434 26.1559091, 91.7057188 26.1555842, 91.7058509 26.1555122)"
122026727,1364513983,1364513156,56.930690418246755,1,1,1,2,2,"LINESTRING(91.7058509 26.1555122, 91.7059391 26.1554642, 91.7063550 26.1552743)"
122026729,1364513909,4415740944,54.69623867024389,1,1,1,2,2,"LINESTRING(91.7010322 26.1544704, 91.7015795 26.1544612)"
122026729,4415740944,1364513918,47.89053663577332,1,1,1,2,2,"LINESTRING(91.7015795 26.1544612, 91.7020587 26.1544531)"
122026729,1364513918,1364513857,186.06399409388453,1,1,1,2,2,"LINESTRING(91.7020587 26.1544531, 91.7026299 26.1544435, 91.7028758 26.1544700, 91.7030430 26.1546113, 91.7030922 26.1548320, 91.7030430 26.1553352)"
122026730,1364513880,1364513314,185.6191345523062,1,2,2,2,2,"LINESTRING(91.6959170 26.1509319, 91.6940662 26.1507893)"
122026730,1364513314,1364513061,22.24794662657765,1,2,2,2,2,"LINESTRING(91.6940662 26.1507893, 91.6938453 26.1507643)"
122026730,1364513061,1364513705,36.81044535175099,1,2,2,2,2,"LINESTRING(91.6938453 26.1507643, 91.6934798 26.1507230)"
122026730,1364513705,1364513422,74.60920198529301,1,2,2,2,2,"LINESTRING(91.6934798 26.1507230, 91.6927390 26.1506392)"
122026730,1364513422,4415545031,126.20456976260041,1,2,2,2,2,"LINESTRING(91.6927390 26.1506392, 91.6914859 26.1504975)"
122026730,4415545031,1364513092,68.12311542405108,1,2,2,2,2,"LINESTRING(91.6914859 26.1504975, 91.6908095 26.1504210)"
122026730,1364513092,1364513303,61.52648104576603,1,2,2,2,2,"LINESTRING(91.6908095 26.1504210, 91.6901986 26.1503519)"
122026730,1364513303,1364513442,57.21649274590461,1,2,2,2,2,"LINESTRING(91.6901986 26.1503519, 91.6896312 26.1502828)"
122026730,1364513442,1364513683,64.31084449988866,1,2,2,2,2,"LINESTRING(91.6896312 26.1502828, 91.6889920 26.1502154)"
122026730,1364513683,1364513220,56.96315467743027,1,2,2,2,2,"LINESTRING(91.6889920 26.1502154, 91.6884264 26.1501515)"
122026730,1364513220,1364513790,55.37310499344905,1,2,2,2,2,"LINESTRING(91.6884264 26.1501515, 91.6878766 26.1500893)"
122026730,1364513790,1364513974,57.60884824590357,1,2,2,2,2,"LINESTRING(91.6878766 26.1500893, 91.6873046 26.1500246)"
122026730,1364513974,1364513257,48.57697891708673,1,2,2,2,2,"LINESTRING(91.6873046 26.1500246, 91.6868233 26.1499632)"
122026730,1364513257,1364513267,35.19090721497497,1,2,2,2,2,"LINESTRING(91.6868233 26.1499632, 91.6864802 26.1498919)"
122026732,4972479398,1364513914,101.63883593838939,1,1,1,2,2,"LINESTRING(91.6865478 26.1485112, 91.6865478 26.1486701, 91.6865237 26.1489638, 91.6866437 26.1490504, 91.6869957 26.1491094)"
122026732,1364513914,1364513991,47.96517013552182,1,1,1,2,2,"LINESTRING(91.6869957 26.1491094, 91.6874590 26.1492221)"
122026733,1364513680,1364513389,122.15106651645596,1,1,1,2,2,"LINESTRING(91.6924766 26.1477417, 91.6928387 26.1473166, 91.6932960 26.1469325)"
122026736,1364513876,1364513234,57.368575111341436,1,1,1,2,2,"LINESTRING(91.6987612 26.1569835, 91.6988552 26.1574919)"
122026736,1364513234,1364513308,118.65757001108653,1,1,1,2,2,"LINESTRING(91.6988552 26.1574919, 91.6989144 26.1585565)"
122026737,1364513705,1364513554,116.61713162906648,1,1,1,2,2,"LINESTRING(91.6934798 26.1507230, 91.6933386 26.1517629)"
122026737,1364513554,1364514040,159.58978265935204,1,1,1,2,2,"LINESTRING(91.6933386 26.1517629, 91.6931454 26.1531860)"
122026738,1364513588,1364513464,60.2515524128011,1,1,1,2,2,"LINESTRING(91.7011683 26.1538383, 91.7010853 26.1533022)"
122026738,1364513464,1364513528,100.96650831967048,1,1,1,2,2,"LINESTRING(91.7010853 26.1533022, 91.7011083 26.1526676, 91.7011642 26.1524002)"
122026738,1364513528,1364513409,67.11168296730557,1,1,1,2,2,"LINESTRING(91.7011642 26.1524002, 91.7012236 26.1521158, 91.7013547 26.1518252)"
122026741,1364513584,1364513347,50.70402679872532,1,1,1,2,2,"LINESTRING(91.6984778 26.1505684, 91.6985972 26.1503217, 91.6987528 26.1501981)"
122026741,1364513347,1364513886,79.26539906985349,1,1,1,2,2,"LINESTRING(91.6987528 26.1501981, 91.6988686 26.1501062, 91.6991873 26.1499826, 91.6994788 26.1499803)"
122026741,1364513886,1364513485,51.44405523891706,1,1,1,2,2,"LINESTRING(91.6994788 26.1499803, 91.6996358 26.1499791, 91.6999820 26.1500603)"
122026741,1364513485,1364513795,64.54665377079046,1,1,1,2,2,"LINESTRING(91.6999820 26.1500603, 91.7002063 26.1502581, 91.7003631 26.1505203)"
122026741,1364513795,1364513011,30.00183161234251,1,1,1,2,2,"LINESTRING(91.7003631 26.1505203, 91.7004069 26.1505936, 91.7004509 26.1507757)"
122026741,1364513011,1364513503,30.582275423028584,1,1,1,2,2,"LINESTRING(91.7004509 26.1507757, 91.7004896 26.1509361, 91.7004700 26.1510453)"
122026741,1364513503,1364513418,37.58548691150338,1,1,1,2,2,"LINESTRING(91.7004700 26.1510453, 91.7004384 26.1512222, 91.7003578 26.1513632)"
122026743,1364513440,1364513932,94.01483994781599,1,1,1,2,2,"LINESTRING(91.7018211 26.1502103, 91.7019687 26.1505193, 91.7020080 26.1507797, 91.7019911 26.1510248)"
122026744,1364513837,1364513624,82.74200632537521,1,1,1,2,2,"LINESTRING(91.7069932 26.1585801, 91.7067488 26.1588549, 91.7065713 26.1592127)"
122026745,1364513844,1364513485,141.00920621899812,1,1,1,2,2,"LINESTRING(91.7006745 26.1489566, 91.6999820 26.1500603)"
122026748,1364513921,1364513393,134.8008859818039,1,2,2,2,2,"LINESTRING(91.7037702 26.1541568, 91.7036401 26.1553621)"
122026748,1364513393,1364514001,68.53638870459368,1,2,2,2,2,"LINESTRING(91.7036401 26.1553621, 91.7036409 26.1557673, 91.7036289 26.1559775)"
122026748,1364514001,1364513028,80.42957890899036,1,2,2,2,2,"LINESTRING(91.7036289 26.1559775, 91.7036713 26.1560430, 91.7036060 26.1566871)"
122026748,1364513028,6709233185,23.439474858821832,1,2,2,2,2,"LINESTRING(91.7036060 26.1566871, 91.7035848 26.1568968)"
122026748,6709233185,1364513014,33.68962010972392,1,2,2,2,2,"LINESTRING(91.7035848 26.1568968, 91.7035543 26.1571982)"
122026748,1364513014,1364513007,60.84045730437516,1,2,2,2,2,"LINESTRING(91.7035543 26.1571982, 91.7034992 26.1577425)"
122026748,1364513007,6970498561,5.028426579907167,1,2,2,2,2,"LINESTRING(91.7034992 26.1577425, 91.7035489 26.1577496)"
122026748,6970498561,1364514020,133.40336363194126,1,2,2,2,2,"LINESTRING(91.7035489 26.1577496, 91.7041981 26.1578417, 91.7046256 26.1580650, 91.7047643 26.1581725)"
122026748,1364514020,1364513862,110.44118359821763,1,2,2,2,2,"LINESTRING(91.7047643 26.1581725, 91.7049413 26.1585734, 91.7049253 26.1591341)"
122026748,1364513862,6970498577,44.1668281385332,1,2,2,2,2,"LINESTRING(91.7049253 26.1591341, 91.7048654 26.1595272)"
122026748,6970498577,7193009014,10.86562910415198,1,2,2,2,2,"LINESTRING(91.7048654 26.1595272, 91.7048506 26.1596239)"
122026748,7193009014,1364513219,10.482510454283789,1,2,2,2,2,"LINESTRING(91.7048506 26.1596239, 91.7048364 26.1597172)"
122026748,1364513219,6709202584,9.545335342075449,1,2,2,2,2,"LINESTRING(91.7048364 26.1597172, 91.7048230 26.1598021)"
122026749,1364513528,1364513494,137.9226061963491,1,1,1,2,2,"LINESTRING(91.7011642 26.1524002, 91.6999288 26.1518476)"
122026749,1364513494,1364513692,193.0087566514747,1,1,1,2,2,"LINESTRING(91.6999288 26.1518476, 91.6993864 26.1519371, 91.6988516 26.1518267, 91.6985135 26.1515784, 91.6984338 26.1512316)"
122026749,1364513692,1364513107,198.02990898678328,1,1,1,2,2,"LINESTRING(91.6984338 26.1512316, 91.6983127 26.1511320, 91.6971495 26.1509694, 91.6965100 26.1509399)"
122026749,1364513107,1364513880,59.291455651757396,1,1,1,2,2,"LINESTRING(91.6965100 26.1509399, 91.6962504 26.1509280, 91.6959170 26.1509319)"
122026752,1364513862,1364514038,109.97344891729554,1,1,1,2,2,"LINESTRING(91.7049253 26.1591341, 91.7054898 26.1592301, 91.7060159 26.1592327)"
122026752,1364514038,1364513624,55.53838801982663,1,1,1,2,2,"LINESTRING(91.7060159 26.1592327, 91.7065713 26.1592127)"
122026752,1364513624,1364513777,48.35912667492388,1,1,1,2,2,"LINESTRING(91.7065713 26.1592127, 91.7070144 26.1592654, 91.7070430 26.1592865)"
122026752,1364513777,1364513804,65.04250381071343,1,1,1,2,2,"LINESTRING(91.7070430 26.1592865, 91.7072603 26.1594464, 91.7075996 26.1595788)"
122026752,1364513804,1364513426,111.21039945851693,1,1,1,2,2,"LINESTRING(91.7075996 26.1595788, 91.7082881 26.1596892, 91.7086815 26.1598039)"
122026754,1364513939,1364513034,128.20173126491952,1,1,1,2,2,"LINESTRING(91.6919831 26.1535404, 91.6922022 26.1535674, 91.6929851 26.1534473, 91.6932526 26.1534544)"
122026755,1364513109,1364513554,73.29643059409585,1,1,1,2,2,"LINESTRING(91.6926088 26.1516966, 91.6933386 26.1517629)"
122026756,1364513710,1364514044,30.747788694825804,1,1,1,2,2,"LINESTRING(91.7011342 26.1486247, 91.7012939 26.1483886)"
122026756,1364514044,3968667957,166.0664871466731,1,1,1,2,2,"LINESTRING(91.7012939 26.1483886, 91.7028831 26.1488250)"
122026756,3968667957,1364513415,9.780798684377167,1,1,1,2,2,"LINESTRING(91.7028831 26.1488250, 91.7029767 26.1488507)"
122026758,1364513339,6709861235,43.10906133777207,1,1,1,2,2,"LINESTRING(91.6913304 26.1446563, 91.6909224 26.1447821)"
122026758,6709861235,1364513326,101.73416882499576,1,1,1,2,2,"LINESTRING(91.6909224 26.1447821, 91.6905251 26.1449046, 91.6902044 26.1451252, 91.6900967 26.1452700)"
122026758,1364513326,1364513913,99.81985655298328,1,1,1,2,2,"LINESTRING(91.6900967 26.1452700, 91.6895712 26.1458778, 91.6895410 26.1460022)"
122026760,1364512993,1364513276,111.21223763370628,1,1,1,2,2,"LINESTRING(91.6978454 26.1479305, 91.6984206 26.1477418, 91.6989193 26.1477034)"
122026761,1364513790,1364513096,220.76996823066312,1,1,1,2,2,"LINESTRING(91.6878766 26.1500893, 91.6882394 26.1481330)"
122026763,1364513153,1364513602,148.8555387269093,1,1,1,2,2,"LINESTRING(91.6931036 26.1495287, 91.6945813 26.1496979)"
122026765,1364513014,1364513245,186.45084904062705,1,1,1,2,2,"LINESTRING(91.7035543 26.1571982, 91.7044620 26.1573497, 91.7050571 26.1576410, 91.7052173 26.1578304)"
122026765,1364513245,1364513897,142.90082231898106,1,1,1,2,2,"LINESTRING(91.7052173 26.1578304, 91.7057800 26.1579588, 91.7063603 26.1581531, 91.7065453 26.1582761)"
122026765,1364513897,1364513837,56.107394825570026,1,1,1,2,2,"LINESTRING(91.7065453 26.1582761, 91.7069932 26.1585801)"
122026765,1364513837,1364513420,60.586786509166465,1,1,1,2,2,"LINESTRING(91.7069932 26.1585801, 91.7070734 26.1586342, 91.7074939 26.1588869)"
122026765,1364513420,1364514061,56.05442142066255,1,1,1,2,2,"LINESTRING(91.7074939 26.1588869, 91.7079158 26.1592188)"
122026765,1364514061,1364513976,63.200568659112,1,1,1,2,2,"LINESTRING(91.7079158 26.1592188, 91.7083915 26.1595930)"
122026765,1364513976,1364513426,37.29301880046088,1,1,1,2,2,"LINESTRING(91.7083915 26.1595930, 91.7086815 26.1598039)"
122026765,1364513426,1364513861,79.38796711635085,1,1,1,2,2,"LINESTRING(91.7086815 26.1598039, 91.7094192 26.1600688)"
122026766,1364513174,1364513909,69.46239741932652,1,1,1,2,2,"LINESTRING(91.7009994 26.1538471, 91.7010322 26.1544704)"
122026766,1364513909,1364513782,153.62290304735976,1,1,1,2,2,"LINESTRING(91.7010322 26.1544704, 91.7010545 26.1548955, 91.7008547 26.1551369, 91.7005935 26.1554748, 91.7004209 26.1556613)"
122026768,1364513430,4972480390,7.994745616796051,1,1,1,2,2,"LINESTRING(91.7102638 26.1594122, 91.7101993 26.1593697)"
122026768,4972480390,4972480352,63.08536341376993,1,1,1,2,2,"LINESTRING(91.7101993 26.1593697, 91.7096907 26.1590339)"
122026768,4972480352,1364513013,197.74822291228082,1,1,1,2,2,"LINESTRING(91.7096907 26.1590339, 91.7093916 26.1588364, 91.7084615 26.1581579, 91.7080616 26.1580798)"
122026768,1364513013,1364513340,51.525411294825766,1,1,1,2,2,"LINESTRING(91.7080616 26.1580798, 91.7077257 26.1577286)"
122026768,1364513340,1364513915,332.18553236673984,1,1,1,2,2,"LINESTRING(91.7077257 26.1577286, 91.7070315 26.1572493, 91.7056102 26.1565406, 91.7048479 26.1562625)"
122026768,1364513915,1364513963,49.892761120541,1,1,1,2,2,"LINESTRING(91.7048479 26.1562625, 91.7043647 26.1561495)"
122026768,1364513963,1364513787,58.1404924804838,1,1,1,2,2,"LINESTRING(91.7043647 26.1561495, 91.7038016 26.1560179)"
122026768,1364513787,1364514001,17.832507707103346,1,1,1,2,2,"LINESTRING(91.7038016 26.1560179, 91.7036289 26.1559775)"
122026768,1364514001,1364513960,159.01060497680982,1,1,1,2,2,"LINESTRING(91.7036289 26.1559775, 91.7026112 26.1558499, 91.7020474 26.1558477)"
122026768,1364513960,1364513237,91.42181937056021,1,1,1,2,2,"LINESTRING(91.7020474 26.1558477, 91.7017141 26.1558464, 91.7011360 26.1559040)"
122026768,1364513237,1364513116,66.47405858396115,1,1,1,2,2,"LINESTRING(91.7011360 26.1559040, 91.7004748 26.1559700)"
122026768,1364513116,1364513782,34.78359786293245,1,1,1,2,2,"LINESTRING(91.7004748 26.1559700, 91.7004209 26.1556613)"
122026769,1364513648,6709233186,21.8488847167421,1,1,1,2,2,"LINESTRING(91.7032019 26.1566618, 91.7031680 26.1568557)"
122026769,6709233186,1364513511,30.76306303848323,1,1,1,2,2,"LINESTRING(91.7031680 26.1568557, 91.7031202 26.1571287)"
122026769,1364513511,1364513745,63.72258045843395,1,1,1,2,2,"LINESTRING(91.7031202 26.1571287, 91.7030401 26.1576966)"
122026771,1364513833,1364513413,113.02279674565459,1,1,1,2,2,"LINESTRING(91.6998685 26.1508335, 91.6997516 26.1506466, 91.6994304 26.1505041, 91.6991730 26.1505539, 91.6990559 26.1507026, 91.6990102 26.1507476)"
122026771,1364513413,1364513299,32.986418854392866,1,1,1,2,2,"LINESTRING(91.6990102 26.1507476, 91.6989060 26.1509218, 91.6989269 26.1510186)"
122026771,1364513299,1364514055,111.79257626722843,1,1,1,2,2,"LINESTRING(91.6989269 26.1510186, 91.6989665 26.1512013, 91.6992179 26.1513847, 91.6994156 26.1514233, 91.6997516 26.1512543)"
122026771,1364514055,1364513491,23.033712722959326,1,1,1,2,2,"LINESTRING(91.6997516 26.1512543, 91.6998631 26.1510732)"
122026771,1364513491,1364513833,26.920009328155384,1,1,1,2,2,"LINESTRING(91.6998631 26.1510732, 91.6998760 26.1510410, 91.6998685 26.1508335)"
122026773,1364514044,1364513985,86.40866970657343,1,1,1,2,2,"LINESTRING(91.7012939 26.1483886, 91.7010786 26.1481875, 91.7009936 26.1479276, 91.7010094 26.1477016)"
122026776,1364513933,1364513315,225.7575535368494,1,1,1,2,2,"LINESTRING(91.6971650 26.1534776, 91.6994194 26.1533435)"
122026777,1364513225,1364514043,146.40046801529516,1,1,1,2,2,"LINESTRING(91.6980638 26.1495224, 91.6987154 26.1491816, 91.6992348 26.1490686, 91.6994105 26.1490839)"
122026777,1364514043,1364513816,54.34610344761702,1,1,1,2,2,"LINESTRING(91.6994105 26.1490839, 91.6996400 26.1491039, 91.6999469 26.1491604)"
122026778,1364513081,1364513920,108.23871073346139,1,1,1,2,2,"LINESTRING(91.6905346 26.1526630, 91.6906294 26.1518194, 91.6905220 26.1517407)"
